raw_start,length
26799181,10
26799192,20
26799213,7
26799221,23
26799245,1
26799247,22
26799270,28
26799299,8
26799308,15
26799324,8
26799333,3
26799337,3
26799341,15
26799357,6
26799364,9
26799374,14
26799389,6
26799396,19
26799416,15
26799432,26
26799459,24
26799484,6
26799491,4
26799496,3
26799500,8
26799509,6
26799516,11
26799528,3
26799532,10
26799543,8
26799552,22
26799575,7
26799583,42
26799626,4
26799631,16
26799648,110
26799759,21
26799781,8
26799790,10
26799801,20
26799822,6
26799829,9
26799839,6
26799846,6
26799853,9
26799863,19
26799883,65
26799949,1
26799951,9
26799961,3
26799965,20
26799986,6
26799993,4
26799998,1
26800000,17
26800018,24
26800043,6
26800050,39
26800090,32
26800123,3
26800127,27
26800155,51
26800207,82
26800290,41
26800332,2
26800335,29
26800365,3
26800369,3
26800373,1
26800375,43
26800419,6
26800426,27
26800455,1
26800457,5
26800463,44
26800508,32
26800541,32
26800574,2
26800577,30
26800608,10
26800619,28
26800648,20
26800669,6
26800676,19
26800696,39
26800736,5
26800742,9
26800752,288
26801058,2
26801062,2
26801068,1
26801076,2
26801080,1
26801084,2
26801090,1
26801096,34
26801131,1
26801133,30
26801164,12
26801177,5
26801183,1
26801185,9
26801195,65
26801261,6
26801268,1
26801270,5
26801276,19
26801296,24
26801321,10
26801332,29
26801362,39
26801402,7
26801411,15
26801427,16
26801444,13
26801458,3
26801462,11
26801474,19
26801494,7
26801502,25
26801528,4
26801533,1
26801535,1
26801537,9
26801547,17
26801565,30
26801596,16
26801613,46
26801660,3
26801664,72
26801737,26
26801764,30
26801795,41
26801837,8
26801846,60
26801907,6
26801914,1
26801916,1
26801918,1
26801920,8
26801929,59
26801989,1
26801991,1
26801993,34
26802028,1
26802030,3
26802034,61
26802096,8
26802105,3
26802109,11
26802121,211
26802333,12
26802346,26
26803112,65
26803178,142
26803321,69
26803391,1
26803410,2
26803414,2
26803420,1
26803428,2
26803432,1
26803436,2
26803442,1
26805464,4
26805472,13
26805486,1
26805488,1
26805492,2
26805496,3
26805500,2
26805503,2
26805506,1
26805550,4
26805558,13
26805572,1
26805574,1
26805578,2
26805582,3
26805586,2
26805589,2
26805592,1
26805636,4
26805650,1
26805652,1
26805654,17
26805672,1
26805674,16
26805702,1
26805704,1
26805706,17
26805724,1
26805726,16
26805768,16
26805896,16
26806024,16
26806152,16
26806280,16
26806408,16
26806536,16
26806664,16
26806792,16
26806920,16
26807048,16
26807176,16
26807193,3
26807197,3
26807201,3
26807206,2
26807209,3
26807214,2
26807217,3
26807221,3
26807225,3
26807229,3
26807233,3
26807238,1
26807241,3
26807246,2
26807250,2
26807254,2
26807257,3
26807261,3
26807265,3
26807269,3
26807274,2
26807277,3
26807282,2
26807285,3
26807290,2
26807294,2
26807297,1
26807299,26
26807326,2
26807329,7
26807337,7
26807345,4
26807350,4
26807355,24
26807380,6
26807387,1
26807389,6
26807397,17
26807416,3
26807421,6
26807428,34
26807463,9
26807473,7
26807481,8
26807490,16
26807507,3
26807511,8
26807521,5
26807527,7
26807536,23
26807560,19
26807580,1
26807582,11
26807594,4
26807599,15
26807615,14
26807630,6
26807638,6
26807645,1
26807648,5
26807654,11
26807666,1
26807668,6
26807675,7
26807683,3
26807687,37
26807725,3
26807730,12
26807743,11
26807755,2
26807758,6
26807766,6
26807773,3
26807778,8
26807787,2
26807790,21
26807812,1
26807816,24
26807841,4
26807847,4
26807852,17
26807871,6
26807878,3
26807882,1
26807884,1
26807886,1
26807889,18
26807908,3
26807912,7
26807920,8
26807929,33
26807963,3
26807967,1
26807970,6
26807977,22
26808000,11
26808012,5
26808018,2
26808021,5
26808027,12
26808040,12
26808053,7
26808062,1
26808065,3
26808069,3
26808092,4
26808114,2
26808118,2
26808124,1
26808132,2
26808136,1
26808140,2
26808146,1
26810168,4
26810176,13
26810190,1
26810192,1
26810196,2
26810200,3
26810204,2
26810207,2
26810210,1
26810254,4
26810262,13
26810276,1
26810278,1
26810282,2
26810286,3
26810290,2
26810293,2
26810296,1
26810340,4
26810354,1
26810356,1
26810358,17
26810376,1
26810378,16
26810406,1
26810408,1
26810410,17
26810428,1
26810430,16
26810466,2
26810470,2
26810476,1
26810484,2
26810488,1
26810492,2
26810498,1
26812520,4
26812528,13
26812542,1
26812544,1
26812548,2
26812552,3
26812556,2
26812559,2
26812562,1
26812606,4
26812614,13
26812628,1
26812630,1
26812634,2
26812638,3
26812642,2
26812645,2
26812648,1
26812692,4
26812706,1
26812708,1
26812710,17
26812728,1
26812730,16
26812758,1
26812760,1
26812762,17
26812780,1
26812782,16
26812818,2
26812822,2
26812828,1
26812832,1
26812836,2
26812840,1
26812844,2
26812850,1
26812857,1
26812859,2
26812862,1
26812864,1
26812866,12
26812879,46
26812926,14
26812941,11
26812953,10
26812964,5
26812970,6
26812977,14
26812992,11
26813004,11
26813016,8
26813025,1
26813027,12
26813040,6
26813047,38
26813086,44
26813131,10
26813142,20
26813163,8
26813172,8
26813181,12
26813194,1
26813196,4
26813201,6
26813208,13
26813222,6
26813229,20
26813250,21
26813272,11
26813284,58
26813343,40
26813384,6
26813391,14
26813406,20
26813427,110
26813538,13
26813552,25
26813578,13
26813592,33
26813626,10
26813637,26
26813664,78
26813743,9
26813753,7
26813761,30
26813792,16
26813809,30
26813840,3
26813844,7
26813852,1
26813854,29
26813884,11
26813896,32
26813929,6
26813936,16
26813953,1
26813955,1
26813957,1
26813959,11
26813971,54
26814026,5
26814032,7
26814040,8
26814049,22
26814072,39
26814112,1
26814114,5
26814120,28
26814149,37
26814187,8
26814196,1
26814198,30
26814229,1
26814231,15
26814247,1
26814249,4
26814254,1
26814256,19
26814276,38
26814315,12
26814328,30
26814359,4
26814364,1
26814366,3
26814370,34
26814405,1
26814407,4
26814412,7
26814420,16
26814437,6
26814444,1
26814446,17
26814465,40
26814506,26
26814533,21
26814555,23
26814579,51
26814631,6
26814638,1
26814640,14
26814655,28
26814684,15
26814700,13
26814714,23
26814738,19
26814758,11
26814770,5
26814776,3
26814780,52
26814833,4
26814838,1
26814840,25
26814866,10
26814880,13
26814894,1
26814896,1
26814900,2
26814904,3
26814908,2
26814911,2
26814914,1
26814958,4
26814966,13
26814980,1
26814982,1
26814986,2
26814990,3
26814994,2
26814997,2
26815000,1
26815044,4
26815058,1
26815060,1
26815062,17
26815080,1
26815082,16
26815110,1
26815112,1
26815114,17
26815132,1
26815134,16
26815170,2
26815174,2
26815180,1
26815188,2
26815192,1
26815196,2
26815202,1
26815208,15
26815224,3
26815228,28
26815257,92
26815350,10
26815361,185
26815547,49
26815597,286
26815884,42
26815927,504
26816432,185
26816618,62
26816681,318
26817000,32
26817033,5
26817039,74
26817114,219
26817334,62
26817397,107
26817522,2
26817526,2
26817532,1
26817540,2
26817544,1
26817548,2
26817554,1
26817560,116
26817677,180
26817858,57
26817916,179
26818096,41
26818138,47
26818186,43
26818230,265
26818496,168
26818665,118
26818784,12
26818797,17
26818815,12
26818828,262
26819091,90
26819182,31
26819214,350
26819565,232
26819798,58
26819874,2
26819878,2
26819884,1
26819892,2
26819896,1
26819900,2
26819906,1
26819912,437
26820350,76
26820427,50
26820478,24
26820503,102
26820606,68
26820675,2
26820678,132
26820811,65
26820877,55
26820933,27
26820961,64
26821026,127
26821154,169
26821324,27
26821352,21
26821374,30
26821405,2
26821408,6
26821415,17
26821433,30
26821464,36
26821501,56
26821558,1
26821560,23
26821584,22
26821607,1
26821609,30
26821640,7
26821648,17
26821666,1
26821668,32
26821701,1
26821703,1
26821705,1
26821707,27
26821735,4
26821740,1
26821742,18
26821761,4
26821767,8
26821776,13
26821790,68
26821859,1
26821861,122
26821984,224
26822226,2
26822230,2
26822236,1
26822244,2
26822248,1
26822252,2
26822258,1
26822264,17
26822282,23
26822306,23
26822330,6
26822337,11
26822349,104
26822454,20
26822475,23
26822499,32
26822532,117
26822650,2
26822653,1
26822655,7
26822663,30
26822694,18
26822713,5
26822719,6
26822726,3
26822731,14
26822746,24
26822771,17
26822789,16
26822806,44
26822851,41
26822893,10
26822904,4
26822909,3
26822913,3
26822917,6
26822924,11
26822936,2
26822939,3
26822943,24
26822969,1
26822971,12
26822984,4
26822989,12
26823002,31
26823034,2
26823037,8
26823046,4
26823051,12
26823064,12
26823077,24
26823102,24
26823127,12
26823140,19
26823160,15
26823176,19
26823196,4
26823201,7
26823209,3
26823213,3
26823217,11
26823229,8
26823238,7
26823246,3
26823250,6
26823257,9
26823267,27
26823295,23
26823319,6
26823326,1
26823328,4
26823333,14
26823348,39
26823388,2
26823391,22
26823414,4
26823419,7
26823427,3
26823431,7
26823439,3
26823443,22
26823466,7
26823474,7
26823482,3
26823486,7
26823494,2
26823497,3
26823501,3
26823505,9
26823515,3
26823519,4
26823524,5
26823530,10
26823541,14
26823556,3
26823560,14
26823575,3
26823579,22
26823602,8
26823611,6
26823618,2
26823621,3
26823625,7
26823633,1
26823635,7
26823643,31
26823675,10
26823686,11
26823698,1
26823700,10
26823711,3
26823715,8
26823724,7
26823732,3
26823736,11
26823748,19
26823768,7
26823776,7
26823784,3
26823788,10
26823799,8
26823808,3
26823812,10
26823823,12
26823837,3
26823841,6
26823848,1
26823850,1
26823852,11
26823864,1
26823866,1
26823868,4
26823873,6
26823880,17
26823899,12
26823912,14
26823927,8
26823936,15
26823952,11
26823965,3
26823969,8
26823978,3
26823983,11
26823995,3
26823999,7
26824007,5
26824013,8
26824022,3
26824026,8
26824035,7
26824043,37
26824081,122
26824204,11
26824216,14
26824231,1
26824233,31
26824265,1
26824267,8
26824276,1
26824278,159
26824438,122
26824584,25
26824610,4
26824615,11
26824627,16
26824644,5
26824651,2
26824654,4
26824659,9
26824669,5
26824675,6
26824682,8
26824691,2
26824694,5
26824700,4
26824706,2
26824710,20
26824731,13
26824745,5
26824751,2
26824754,30
26824785,10
26824796,1
26824798,21
26824820,6
26824827,40
26824868,25
26824894,12
26824907,10
26824918,7
26824926,29
26824956,5
26824962,4
26824967,39
26825007,3
26825011,4
26825016,9
26825027,3
26825031,3
26825035,2
26825040,18
26825059,8
26825068,3
26825072,3
26825076,6
26825083,2
26825086,9
26825096,21
26825118,15
26825134,3
26825138,1
26825140,1
26825142,9
26825152,49
26825202,6
26825209,6
26825216,25
26825243,1
26825245,2
26825248,12
26825261,9
26825271,20
26825292,23
26825317,6
26825324,19
26825344,1
26825346,5
26825352,27
26825380,3
26825384,18
26825403,6
26825410,9
26825420,16
26825437,4
26825442,8
26825451,4
26825456,16
26825474,39
26825514,7
26825522,1
26825525,2
26825528,6
26825535,8
26825544,7
26825552,1
26825554,1
26825556,21
26825578,19
26825598,35
26825634,25
26825660,7
26825669,28
26825698,18
26825717,5
26825723,1
26825725,3
26825729,1
26825733,24
26825758,9
26825768,2
26825771,19
26825791,4
26825797,10
26825808,11
26825820,8
26825830,1
26825832,8
26825841,4
26825846,14
26825861,20
26825882,3
26825886,1
26825888,10
26825899,3
26825903,13
26825917,1
26825919,5
26825925,9
26825935,2
26825938,1
26825940,8
26825949,5
26825956,5
26825962,5
26825968,8
26825977,13
26825991,21
26826013,12
26826026,8
26826035,24
26826060,4
26826065,7
26826073,4
26826078,10
26826089,3
26826093,4
26826098,2
26826101,8
26826110,9
26826120,17
26826139,2
26826142,4
26826147,7
26826155,4
26826160,33
26826194,5
26826200,15
26826216,5
26826222,12
26826235,1
26826237,4
26826242,2
26826245,22
26826268,8
26826277,5
26826283,18
26826302,1
26826304,2
26826307,5
26826313,5
26826319,8
26826328,19
26826348,11
26826360,11
26826372,21
26826394,3
26826398,8
26826407,37
26826445,7
26826453,24
26826478,2
26826482,6
26826489,8
26826498,1
26826500,21
26826522,5
26826528,12
26826541,5
26826547,9
26826557,16
26826574,6
26826581,8
26826590,11
26826602,10
26826613,11
26826625,42
26826668,8
26826677,3
26826681,7
26826689,3
26826693,2
26826696,15
26826713,5
26826719,1
26826721,1
26826723,1
26826725,3
26826730,1
26826732,24
26826757,5
26826764,2
26826768,31
26826800,13
26826814,1
26826816,2
26826819,4
26826824,9
26826835,4
26826840,4
26826845,1
26826847,9
26826857,2
26826860,8
26826869,5
26826875,5
26826882,5
26826908,4
26826930,2
26826934,2
26826940,1
26826948,2
26826952,1
26826956,2
26826962,1
26826968,19
26826988,1
26826990,42
26827033,8
26827042,28
26827071,21
26827093,1
26827095,9
26827105,1
26827107,7
26827115,11
26827127,5
26827133,37
26827171,15
26827187,35
26827223,8
26827232,6
26827239,30
26827270,24
26827295,15
26827311,15
26827327,14
26827342,83
26827426,2
26827429,38
26827468,9
26827478,28
26827507,8
26827517,1
26827519,20
26827540,14
26827555,6
26827562,2
26827565,1
26827567,1
26827569,8
26827578,14
26827593,19
26827613,3
26827617,13
26827631,3
26827635,8
26827644,5
26827650,2
26827653,13
26827667,11
26827679,8
26827688,4
26827693,12
26827706,3
26827710,8
26827719,9
26827729,11
26827741,4
26827746,3
26827750,4
26827755,9
26827765,10
26827776,17
26827794,7
26827802,9
26827812,49
26827862,25
26827888,9
26827898,16
26827915,19
26827935,3
26827939,28
26827968,2
26827971,6
26827978,40
26828019,4
26828024,4
26828029,5
26828035,3
26828039,6
26828046,5
26828053,11
26828065,32
26828098,27
26828126,33
26828160,3
26828164,26
26828191,49
26828241,22
26828264,20
26828285,74
26828360,15
26828376,6
26828383,38
26828422,28
26828451,16
26828468,3
26828472,8
26828481,16
26828498,3
26828502,9
26828512,5
26828518,6
26828525,7
26828533,12
26828546,4
26828551,4
26828556,42
26828599,8
26828608,6
26828615,4
26828620,12
26828633,8
26828642,11
26828654,3
26828658,13
26828672,7
26828680,3
26828684,12
26828697,3
26828701,11
26828713,16
26828730,1
26828732,1
26828734,13
26828748,3
26828752,7
26828760,14
26828775,4
26828781,3
26828785,1
26828984,189
26829174,90
26829282,2
26829286,2
26829292,1
26829300,2
26829304,1
26829308,2
26829314,1
26831336,4
26831344,13
26831358,1
26831360,1
26831364,2
26831368,3
26831372,2
26831375,2
26831378,1
26831422,4
26831430,13
26831444,1
26831446,1
26831450,2
26831454,3
26831458,2
26831461,2
26831464,1
26831508,4
26831522,1
26831524,1
26831526,17
26831544,1
26831546,16
26831574,1
26831576,1
26831578,17
26831596,1
26831598,16
26831634,2
26831638,2
26831644,1
26831652,2
26831656,1
26831660,2
26831666,1
26833688,4
26833696,13
26833710,1
26833712,1
26833716,2
26833720,3
26833724,2
26833727,2
26833730,1
26833774,4
26833782,13
26833796,1
26833798,1
26833802,2
26833806,3
26833810,2
26833813,2
26833816,1
26833860,4
26833874,1
26833876,1
26833878,17
26833896,1
26833898,16
26833926,1
26833928,1
26833930,17
26833948,1
26833950,16
26833986,2
26833990,2
26833996,1
26834004,2
26834008,1
26834012,2
26834018,1
26836040,4
26836048,13
26836062,1
26836064,1
26836068,2
26836072,3
26836076,2
26836079,2
26836082,1
26836126,4
26836134,13
26836148,1
26836150,1
26836154,2
26836158,3
26836162,2
26836165,2
26836168,1
26836212,4
26836226,1
26836228,1
26836230,17
26836248,1
26836250,16
26836278,1
26836280,1
26836282,17
26836300,1
26836302,16
26836338,2
26836342,2
26836348,1
26836352,1
26836356,2
26836360,1
26836364,2
26836370,1
26836376,2
26836379,2
26836382,1
26836384,1
26836386,37
26836424,77
26836502,221
26836724,7
26836732,25
26836758,83
26836842,37
26836880,57
26836938,64
26837003,130
26837134,23
26837158,3
26837162,26
26837189,1
26837191,16
26837208,6
26837215,26
26837242,24
26837267,38
26837306,48
26837355,12
26837368,15
26837384,6
26837391,13
26837405,10
26837416,25
26837443,24
26837468,26
26837495,50
26837546,15
26837562,103
26837666,4
26837671,31
26837703,53
26837757,25
26837783,22
26837806,21
26837828,20
26837849,5
26837855,18
26837875,1
26837877,32
26837911,12
26837924,3
26837928,1
26837930,20
26837951,13
26837965,10
26837977,16
26837994,16
26838011,9
26838021,25
26838047,87
26838135,161
26838297,4
26838302,8
26838311,34
26838346,50
26838400,13
26838414,1
26838416,1
26838420,2
26838424,3
26838428,2
26838431,2
26838434,1
26838478,4
26838486,13
26838500,1
26838502,1
26838506,2
26838510,3
26838514,2
26838517,2
26838520,1
26838564,4
26838578,1
26838580,1
26838582,17
26838600,1
26838602,16
26838630,1
26838632,1
26838634,17
26838652,1
26838654,16
26838690,2
26838694,2
26838700,1
26838708,2
26838712,1
26838716,2
26838722,1
26838728,5
26838734,420
26839155,49
26839205,141
26839347,206
26839554,49
26839604,110
26839715,486
26840202,99
26840302,146
26840449,76
26840526,498
26841042,2
26841046,2
26841052,1
26841060,2
26841064,1
26841068,2
26841074,1
26841080,117
26841198,153
26841352,351
26841704,88
26841793,442
26842236,94
26842331,105
26842437,382
26842820,94
26842915,133
26843049,44
26843094,28
26843123,217
26843341,35
26843400,30
26843431,28
26843460,12
26843474,1
26843476,10
26843487,4
26843492,29
26843522,24
26843547,1
26843549,5
26843555,1
26843557,5
26843563,6
26843570,6
26843577,4
26843582,31
26843614,11
26843626,2
26843629,2
26843632,42
26843676,4
26843681,5
26843687,22
26843710,4
26843715,4
26843720,15
26843736,5
26843743,11
26843755,1
26843757,5
26843763,9
26843774,6
26843781,30
26843812,10
26843823,4
26843828,16
26843845,3
26843849,2
26843852,4
26843857,9
26843867,15
26843883,1
26843885,4
26843890,1
26843892,2
26843895,33
26843929,5
26843935,20
26843956,3
26843960,11
26843972,2
26843975,4
26843980,3
26843984,7
26843992,4
26843997,17
26844015,1
26844017,14
26844032,3
26844036,23
26844060,2
26844063,3
26844068,1
26844070,4
26844075,16
26844092,9
26844102,4
26844108,10
26844119,17
26844137,28
26844166,21
26844188,9
26844198,13
26844212,1
26844214,1
26844216,8
26844225,4
26844230,19
26844250,9
26844260,13
26844274,1
26844276,7
26844284,9
26844294,30
26844325,3
26844329,2
26844332,2
26844335,3
26844340,5
26844346,8
26844355,1
26844358,6
26844365,4
26844370,3
26844374,27
26844402,3
26844406,1
26844409,13
26844424,18
26844443,6
26844450,2
26844453,4
26844458,10
26844469,4
26844474,1
26844476,5
26844482,2
26844485,4
26844491,7
26844499,5
26844505,2
26844508,6
26844515,1
26844519,5
26844525,2
26844528,1
26844530,1
26844532,1
26844535,44
26844580,3
26844585,5
26844592,3
26844596,2
26844599,5
26844605,5
26844611,4
26844616,26
26844643,2
26844646,2
26844650,3
26844654,7
26844662,3
26844666,5
26844672,5
26844678,1
26844680,16
26844698,6
26844705,2
26844708,1
26844710,4
26844715,2
26844719,2
26844723,1
26844726,1
26844728,1
26844730,3
26844734,1
26844736,2
26844739,9
26844749,2
26844752,6
26844759,1
26844761,1
26844764,1
26844766,1
26844768,17
26844787,7
26844796,5
26844803,4
26844808,19
26844829,4
26844834,3
26844838,1
26844841,11
26844853,2
26844856,12
26844869,6
26844876,5
26844882,6
26844889,11
26844901,5
26844907,9
26844917,1
26844919,43
26844963,28
26844992,1
26844996,4
26845001,5
26845007,2
26845011,1
26845013,8
26845022,3
26845027,2
26845030,3
26845035,1
26845037,7
26845045,6
26845052,2
26845055,1
26845057,30
26845088,15
26845104,4
26845109,15
26845125,2
26845128,4
26845133,19
26845153,14
26845168,2
26845171,15
